upper,9
permeable,2
set,10
claim,10
wall,19
inflatable,1
seat,12
located,1
rim,2
including,1
together,2
comprises,3
ring,2
belt,4
one,2
rubber,1
containing,1
sheet,2
elastic,2
space,2
inward,2
removably,1
selected,1
portion,2
least,4
wherein,12
occupying,2
defined,2
homogenous,2
sewing,1
type,1
consisting,1
foam,1
meets,1
process,1
incompressible,4
form,1
synthetic,1
material,9
envelope,3
semirigid,2
includes,1
joined,2
walls,4
balls,1
rigid,3
polystyrene,1
group,1
pieces,4
panel,1
made,5
forth,10
inextensible,2
bottom,9
attached,1
comprising,2
impermeable,2
filling,4
side,13
comprise,1
